epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9049738049507141,1.2593594789505005,1e-04,0.9363261461257935,1.118204116821289
1,0.9379581212997437,1.0380537509918213,1e-04,0.9367842674255371,0.9564080834388733
2,0.9424083828926086,0.889423668384552,1e-04,0.9409070014953613,0.8200621604919434
3,0.9476439952850342,0.7599071860313416,1e-04,0.9496106505393982,0.6993874907493591
4,0.9497382044792175,0.6585585474967957,1e-04,0.9514429569244385,0.6100111603736877
5,0.9523560404777527,0.5687134265899658,1e-04,0.9454878568649292,0.5375616550445557
6,0.9543193578720093,0.49664661288261414,1e-04,0.9491525292396545,0.4702884256839752
7,0.9565445184707642,0.43227431178092957,1e-04,0.9514429569244385,0.4149188697338104
8,0.9541884660720825,0.38876286149024963,1e-04,0.9514429569244385,0.37902265787124634
9,0.9566754102706909,0.3433448076248169,1e-04,0.9532753229141235,0.3344276249408722
10,0.9570680856704712,0.3088321089744568,1e-04,0.9532753229141235,0.29608920216560364
11,0.9595549702644348,0.27549949288368225,1e-04,0.9537333846092224,0.27321600914001465
12,0.9645287990570068,0.24754832684993744,1e-04,0.9532753229141235,0.26396360993385315
13,0.9606021046638489,0.23170256614685059,1e-04,0.9546495676040649,0.2381950467824936
14,0.9646596908569336,0.20974110066890717,1e-04,0.9537333846092224,0.23095828294754028
15,0.9657068252563477,0.19205835461616516,1e-04,0.9551076292991638,0.2157166600227356
16,0.9640052318572998,0.18147550523281097,1e-04,0.9583142399787903,0.19280770421028137
17,0.968324601650238,0.16249680519104004,1e-04,0.9491525292396545,0.19825062155723572
18,0.9685863852500916,0.15609267354011536,1e-04,0.95648193359375,0.18575246632099152
19,0.9693717360496521,0.14497686922550201,1e-04,0.9468621015548706,0.21098540723323822
