epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8207142949104309,0.744749128818512,1e-04,0.8543750047683716,0.6840628981590271
1,0.8885714411735535,0.6083829402923584,1e-04,0.8787500262260437,0.6368502378463745
2,0.9026785492897034,0.5601710081100464,1e-04,0.890625,0.6137682199478149
3,0.9153571724891663,0.5182298421859741,1e-04,0.8974999785423279,0.5756965279579163
4,0.9301785826683044,0.47868460416793823,1e-04,0.8974999785423279,0.5694462060928345
5,0.9350000023841858,0.4407426118850708,1e-04,0.8931249976158142,0.5620222091674805
6,0.9530357122421265,0.38860106468200684,1e-04,0.8993750214576721,0.5837346911430359
7,0.9732142686843872,0.33250582218170166,1e-04,0.8912500143051147,0.6288687586784363
8,0.9776785969734192,0.3055635392665863,1e-04,0.8924999833106995,0.6459322571754456
9,0.9835714101791382,0.281653493642807,1e-04,0.8949999809265137,0.6711352467536926
