epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8847672939300537,1.6310254335403442,1e-04,0.9020432829856873,1.557289719581604
1,0.9115576148033142,1.5244532823562622,1e-04,0.9122596383094788,1.4876091480255127
2,0.9163661599159241,1.444513201713562,1e-04,0.9254807829856873,1.3887368440628052
3,0.9199725389480591,1.3731770515441895,1e-04,0.924879789352417,1.3285032510757446
4,0.9194573163986206,1.3161537647247314,1e-04,0.9182692170143127,1.2835464477539062
5,0.923750638961792,1.2447054386138916,1e-04,0.9284855723381042,1.2089588642120361
6,0.9261549115180969,1.1898375749588013,1e-04,0.9320913553237915,1.1460344791412354
7,0.9258114099502563,1.128745198249817,1e-04,0.932692289352417,1.0946065187454224
8,0.9306199550628662,1.079616904258728,1e-04,0.9224759340286255,1.0506393909454346
9,0.9275287389755249,1.0290565490722656,1e-04,0.9302884340286255,0.9918827414512634
10,0.9325090050697327,0.9784367084503174,1e-04,0.9362980723381042,0.9508621692657471
11,0.927357017993927,0.9477834105491638,1e-04,0.9308894276618958,0.9100468158721924
12,0.9326807260513306,0.8939417004585266,1e-04,0.9350961446762085,0.8626123666763306
13,0.9330242276191711,0.8550336956977844,1e-04,0.9356971383094788,0.829877495765686
14,0.9350849986076355,0.8202954530715942,1e-04,0.9381009340286255,0.7920361161231995
15,0.9335393905639648,0.7825387716293335,1e-04,0.9332932829856873,0.765595018863678
16,0.935600221157074,0.7519834637641907,1e-04,0.9387019276618958,0.7275615334510803
17,0.9357719421386719,0.7176571488380432,1e-04,0.9332932829856873,0.7145605683326721
18,0.9354285001754761,0.6888113617897034,1e-04,0.942307710647583,0.6715266704559326
19,0.9361153841018677,0.6601119637489319,1e-04,0.9387019276618958,0.651871919631958
