epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8353124856948853,0.41216346621513367,1e-04,0.8824999928474426,0.481942743062973
1,0.9107812643051147,0.2665991187095642,1e-04,0.8993750214576721,0.3525545001029968
2,0.9196875095367432,0.24568237364292145,1e-04,0.8837500214576721,0.3604491949081421
3,0.9315624833106995,0.21902960538864136,1e-04,0.8531249761581421,0.42091453075408936
4,0.9378125071525574,0.20173436403274536,1e-04,0.8268749713897705,0.5309196710586548
5,0.9439062476158142,0.18006229400634766,1e-04,0.8462499976158142,0.5342181324958801
6,0.9462500214576721,0.17601989209651947,1e-04,0.8587499856948853,0.4421263635158539
7,0.9642187356948853,0.1368955820798874,3e-05,0.8256250023841858,0.5568431615829468
8,0.9704687595367432,0.12331853061914444,3e-05,0.8537499904632568,0.5094001889228821
9,0.9729687571525574,0.11599012464284897,3e-05,0.8212500214576721,0.6424720287322998
10,0.9745312333106995,0.10878129303455353,3e-05,0.8393750190734863,0.5566777586936951
11,0.9793750047683716,0.09793880581855774,3e-05,0.8224999904632568,0.6536082625389099
12,0.9826562404632568,0.08847188204526901,8.999999e-06,0.828125,0.6139233112335205
13,0.9853125214576721,0.08437790721654892,8.999999e-06,0.824999988079071,0.6480908393859863
14,0.9854687452316284,0.08282333612442017,8.999999e-06,0.8381249904632568,0.6194919347763062
15,0.9850000143051147,0.08319654315710068,8.999999e-06,0.8293750286102295,0.6346805691719055
16,0.9848437309265137,0.07986804842948914,8.999999e-06,0.8256250023841858,0.6734716296195984
17,0.9876562356948853,0.0772751197218895,2.6999999e-06,0.8324999809265137,0.6566342115402222
18,0.9854687452316284,0.07762262970209122,2.6999999e-06,0.828125,0.6705862283706665
19,0.9878125190734863,0.07670725882053375,2.6999999e-06,0.8293750286102295,0.6763623952865601
