epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7985770106315613,0.765036940574646,1e-04,0.8653036952018738,0.6688713431358337
1,0.8802485466003418,0.6118146777153015,1e-04,0.870114266872406,0.6019048690795898
2,0.8829541802406311,0.5707733035087585,1e-04,0.8737221956253052,0.5791782140731812
3,0.8894678950309753,0.5374977588653564,1e-04,0.8797354102134705,0.5419569611549377
4,0.8925744295120239,0.5113183259963989,1e-04,0.8827420473098755,0.5132721066474915
5,0.8951798677444458,0.48647943139076233,1e-04,0.8803367614746094,0.48757120966911316
6,0.8969836831092834,0.4636440575122833,1e-04,0.8899579048156738,0.46977072954177856
7,0.9003908038139343,0.44561704993247986,1e-04,0.8773301243782043,0.4830148220062256
8,0.8982864022254944,0.4270787537097931,1e-04,0.8797354102134705,0.4743037819862366
9,0.9022948145866394,0.4074190855026245,1e-04,0.8767288327217102,0.441814124584198
10,0.9015933275222778,0.3977581858634949,1e-04,0.8881539106369019,0.42905890941619873
11,0.9019941687583923,0.3873501420021057,1e-04,0.8851473331451416,0.40463975071907043
12,0.9067040681838989,0.37112146615982056,1e-04,0.8875526189804077,0.4187905788421631
13,0.9068042635917664,0.360042929649353,1e-04,0.8893566131591797,0.3891499638557434
14,0.9061028361320496,0.3541897237300873,1e-04,0.8917618989944458,0.38819974660873413
