epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7542840242385864,0.8325051069259644,1e-04,0.7005411982536316,1.012324571609497
1,0.8631125092506409,0.6448172926902771,1e-04,0.8719182014465332,0.6300004124641418
2,0.8724321126937866,0.5990203619003296,1e-04,0.8743234872817993,0.6005220413208008
3,0.8750375509262085,0.5661721229553223,1e-04,0.8695129156112671,0.5937955975532532
4,0.8764405250549316,0.5431840419769287,1e-04,0.8797354102134705,0.5367477536201477
5,0.8789457678794861,0.5182161927223206,1e-04,0.8821406960487366,0.5091221332550049
6,0.8831546306610107,0.49551132321357727,1e-04,0.8809380531311035,0.4885406196117401
7,0.8825533390045166,0.48051777482032776,1e-04,0.8815394043922424,0.47355714440345764
8,0.8862611651420593,0.462515264749527,1e-04,0.8845459818840027,0.458825945854187
9,0.8860607147216797,0.4478161334991455,1e-04,0.8851473331451416,0.4446926414966583
10,0.8857600688934326,0.4387146532535553,1e-04,0.8827420473098755,0.4346526265144348
11,0.8840565085411072,0.4270167946815491,1e-04,0.8815394043922424,0.42371734976768494
12,0.8888666033744812,0.41519010066986084,1e-04,0.8851473331451416,0.4110274314880371
13,0.8895680904388428,0.405741423368454,1e-04,0.8803367614746094,0.41632750630378723
14,0.8898687362670898,0.39851707220077515,1e-04,0.8803367614746094,0.40092286467552185
