epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8934330344200134,0.7962857484817505,1e-04,0.9100572466850281,0.732193648815155
1,0.9245150685310364,0.6760255694389343,1e-04,0.9198691844940186,0.6753627061843872
2,0.9303575754165649,0.6280107498168945,1e-04,0.9190515279769897,0.6419022679328918
3,0.9294227361679077,0.6007121801376343,1e-04,0.9272281527519226,0.5994835495948792
4,0.936433732509613,0.5551800727844238,1e-04,0.9255927801132202,0.5719866752624512
5,0.9294227361679077,0.5328893661499023,1e-04,0.922322154045105,0.5327426791191101
6,0.9324608445167542,0.49953076243400574,1e-04,0.9215044975280762,0.5162699818611145
7,0.9352652430534363,0.47323086857795715,1e-04,0.9247751235961914,0.4812810719013214
8,0.9394718408584595,0.4439447522163391,1e-04,0.9247751235961914,0.46341195702552795
9,0.9408740401268005,0.42269590497016907,1e-04,0.9280458092689514,0.44314858317375183
10,0.9399392604827881,0.4005067050457001,1e-04,0.9255927801132202,0.4342228174209595
11,0.938537061214447,0.38334226608276367,1e-04,0.9247751235961914,0.40908282995224
12,0.9434447288513184,0.36490851640701294,1e-04,0.9304987788200378,0.3815944492816925
13,0.9446132183074951,0.34670498967170715,1e-04,0.9288634657859802,0.37399202585220337
14,0.9448469281196594,0.3300396502017975,1e-04,0.9288634657859802,0.3763153851032257
