epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.820892870426178,0.7452170848846436,1e-04,0.8550000190734863,0.6824761033058167
1,0.8898214101791382,0.6078090071678162,1e-04,0.8774999976158142,0.6381152868270874
2,0.9024999737739563,0.5590313673019409,1e-04,0.8931249976158142,0.6106731295585632
3,0.9155356884002686,0.5157473683357239,1e-04,0.893750011920929,0.5737391710281372
4,0.931071400642395,0.4742725193500519,1e-04,0.893750011920929,0.5687046647071838
5,0.9380357265472412,0.4371814727783203,1e-04,0.893750011920929,0.5580226182937622
6,0.9549999833106995,0.3878341317176819,1e-04,0.8999999761581421,0.570366621017456
7,0.9719642996788025,0.33194947242736816,1e-04,0.887499988079071,0.6006965041160583
8,0.979107141494751,0.30140483379364014,1e-04,0.8831250071525574,0.6668403744697571
9,0.9826785922050476,0.28334006667137146,1e-04,0.893750011920929,0.6668715476989746
