epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8742915987968445,0.43059003353118896,1e-04,0.9056490659713745,0.40095457434654236
1,0.8983342051506042,0.37309709191322327,1e-04,0.9038461446762085,0.3606567680835724
2,0.9167096018791199,0.32994478940963745,1e-04,0.9212740659713745,0.31433337926864624
3,0.9208312034606934,0.3179236650466919,1e-04,0.9260817170143127,0.3056941032409668
4,0.9234071969985962,0.317065954208374,1e-04,0.926682710647583,0.3110852837562561
5,0.9301047325134277,0.2952253818511963,1e-04,0.9296875,0.3017767071723938
6,0.931993842124939,0.290117084980011,1e-04,0.9236778616905212,0.3073104918003082
7,0.9316503405570984,0.2821158468723297,1e-04,0.9350961446762085,0.2875964045524597
8,0.9352567195892334,0.2695542573928833,1e-04,0.932692289352417,0.2795443832874298
9,0.9390348792076111,0.2683398127555847,1e-04,0.9314903616905212,0.27712512016296387
10,0.9359436631202698,0.2646671235561371,1e-04,0.932692289352417,0.2683214843273163
11,0.9407522082328796,0.251557320356369,1e-04,0.9350961446762085,0.2720450758934021
12,0.9445303082466125,0.24156060814857483,1e-04,0.932692289352417,0.2869860827922821
13,0.9434999227523804,0.24515816569328308,1e-04,0.9387019276618958,0.276934415102005
14,0.9459041953086853,0.22972404956817627,1e-04,0.9356971383094788,0.28412264585494995
15,0.9453889727592468,0.23019802570343018,1e-04,0.9320913553237915,0.2758741080760956
16,0.9505409598350525,0.21541188657283783,3e-05,0.9393028616905212,0.25688305497169495
17,0.9544908404350281,0.20923350751399994,3e-05,0.9417067170143127,0.2591261565685272
18,0.9548342823982239,0.205135315656662,3e-05,0.9411057829856873,0.2621081471443176
19,0.9579254388809204,0.1980341672897339,3e-05,0.9387019276618958,0.2711571156978607
