epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7483333349227905,1.7232465744018555,1e-04,0.7645833492279053,1.5683562755584717
1,0.7804762125015259,1.405045509338379,1e-04,0.7887499928474426,1.291553258895874
2,0.7950000166893005,1.1873323917388916,1e-04,0.7945833206176758,1.1224639415740967
3,0.8125,1.000902533531189,1e-04,0.7862499952316284,1.0128817558288574
4,0.841785728931427,0.838406503200531,1e-04,0.7729166746139526,0.8764876127243042
5,0.8888095021247864,0.6705735325813293,1e-04,0.7799999713897705,0.845574676990509
6,0.925595223903656,0.5300467610359192,1e-04,0.76541668176651,0.8573946356773376
7,0.9698809385299683,0.36936962604522705,1e-04,0.7737500071525574,1.041160225868225
8,0.9780952334403992,0.30295661091804504,1e-04,0.7854166626930237,1.0558216571807861
9,0.9839285612106323,0.2462771236896515,1e-04,0.7829166650772095,1.1340099573135376
10,0.9883333444595337,0.2096000760793686,1e-04,0.7770833373069763,1.0311108827590942
11,0.9965476393699646,0.16970527172088623,3e-05,0.778333306312561,0.9708292484283447
12,0.9989285469055176,0.1560581922531128,3e-05,0.777916669845581,0.9469172358512878
13,0.9990476369857788,0.14780107140541077,3e-05,0.7829166650772095,0.9591771364212036
14,0.9991666674613953,0.14007121324539185,3e-05,0.7879166603088379,0.9430883526802063
