epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9446132183074951,0.45593273639678955,1e-04,0.9345870614051819,0.4929477274417877
1,0.9425099492073059,0.44510209560394287,1e-04,0.9370400905609131,0.47480106353759766
2,0.9490535259246826,0.4277265965938568,1e-04,0.9411283731460571,0.46110573410987854
3,0.9467165470123291,0.41675034165382385,1e-04,0.9337694048881531,0.4562987685203552
4,0.9450806379318237,0.4037058651447296,1e-04,0.9313164353370667,0.4462408423423767
5,0.943912148475647,0.4019075036048889,1e-04,0.9378577470779419,0.4358256459236145
6,0.9511567950248718,0.3801201283931732,1e-04,0.9337694048881531,0.44794100522994995
7,0.9509230852127075,0.3724578320980072,1e-04,0.9370400905609131,0.41516783833503723
8,0.9495209455490112,0.36301079392433167,1e-04,0.9345870614051819,0.41803282499313354
9,0.9502220153808594,0.3535867929458618,1e-04,0.9435813426971436,0.39289793372154236
