epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8787566423416138,1.6965513229370117,1e-04,0.9002403616905212,1.6047148704528809
1,0.9101837277412415,1.5613062381744385,1e-04,0.9116586446762085,1.5317174196243286
2,0.9122445583343506,1.5152548551559448,1e-04,0.9236778616905212,1.4620754718780518
3,0.9191138744354248,1.459118366241455,1e-04,0.9206730723381042,1.4222444295883179
4,0.9149922728538513,1.424137830734253,1e-04,0.9200721383094788,1.3845967054367065
5,0.9213463664054871,1.3699262142181396,1e-04,0.9290865659713745,1.336442232131958
6,0.9220333099365234,1.3269747495651245,1e-04,0.9308894276618958,1.2854886054992676
7,0.9249527454376221,1.282461404800415,1e-04,0.9290865659713745,1.247977375984192
8,0.9263266324996948,1.2423828840255737,1e-04,0.9230769276618958,1.2247798442840576
9,0.9228919744491577,1.2035582065582275,1e-04,0.9375,1.1617460250854492
10,0.9249527454376221,1.1637407541275024,1e-04,0.9387019276618958,1.1244683265686035
11,0.9244375824928284,1.1284081935882568,1e-04,0.9368990659713745,1.0898646116256714
12,0.9282156825065613,1.0906808376312256,1e-04,0.9284855723381042,1.0643627643585205
13,0.9289026260375977,1.0539878606796265,1e-04,0.9368990659713745,1.0202820301055908
14,0.9292460680007935,1.0207839012145996,1e-04,0.9429086446762085,0.9850982427597046
15,0.9287309050559998,0.9863619804382324,1e-04,0.9368990659713745,0.9579805731773376
16,0.9299330115318298,0.9607707858085632,1e-04,0.9368990659713745,0.9297714829444885
17,0.9302765130996704,0.925633430480957,1e-04,0.940504789352417,0.9007396101951599
18,0.9268418550491333,0.8981713652610779,1e-04,0.9393028616905212,0.8666810393333435
19,0.9306199550628662,0.8674750328063965,1e-04,0.9393028616905212,0.8380056023597717
