epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.889232337474823,0.4134886860847473,1e-04,0.890625,0.40041568875312805
1,0.8921518325805664,0.3927634358406067,1e-04,0.8768028616905212,0.40211454033851624
2,0.8918083310127258,0.3798752725124359,1e-04,0.8894230723381042,0.37734463810920715
3,0.8935256600379944,0.3665671944618225,1e-04,0.9002403616905212,0.36019545793533325
4,0.8897475600242615,0.36337822675704956,1e-04,0.890625,0.3670467138290405
5,0.893869161605835,0.34437522292137146,1e-04,0.8960336446762085,0.33948010206222534
6,0.8966168761253357,0.3392799496650696,1e-04,0.9002403616905212,0.33325380086898804
7,0.903314471244812,0.3266807198524475,1e-04,0.895432710647583,0.33055368065834045
8,0.9002232551574707,0.3220675587654114,1e-04,0.890625,0.3300943970680237
9,0.8973038196563721,0.3157872259616852,1e-04,0.8990384340286255,0.31095921993255615
