epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8092857003211975,0.7749212384223938,1e-04,0.8337500095367432,0.8804394602775574
1,0.8924999833106995,0.5973505973815918,1e-04,0.871874988079071,0.7490512132644653
2,0.9210714101791382,0.5209695100784302,1e-04,0.8693749904632568,0.6681889891624451
3,0.9485714435577393,0.45471519231796265,1e-04,0.8687499761581421,0.6409525871276855
4,0.9676785469055176,0.3981798589229584,1e-04,0.8756250143051147,0.6480118632316589
5,0.9801785945892334,0.354165256023407,1e-04,0.8675000071525574,0.7003801465034485
6,0.9860714077949524,0.3198264539241791,1e-04,0.8662499785423279,0.732391357421875
7,0.9957143068313599,0.2882419228553772,1e-04,0.8693749904632568,0.7805225253105164
8,0.9948214292526245,0.2743939459323883,1e-04,0.8712499737739563,0.8081689476966858
9,0.9958928823471069,0.263349711894989,3e-05,0.875,0.7932636737823486
10,0.9973214268684387,0.2546997666358948,3e-05,0.8743749856948853,0.8250105381011963
11,0.998035728931427,0.24978341162204742,3e-05,0.8762500286102295,0.8420500755310059
12,0.9983928799629211,0.2435104101896286,3e-05,0.8806250095367432,0.8460107445716858
13,0.9985714554786682,0.23910507559776306,3e-05,0.8787500262260437,0.8306201696395874
14,0.9987499713897705,0.23780739307403564,8.999999e-06,0.8793749809265137,0.8260622620582581
