epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.743682324886322,0.5560440421104431,1e-04,0.8450854420661926,0.5265829563140869
1,0.8868832588195801,0.32733333110809326,1e-04,0.867521345615387,0.4143007695674896
2,0.9037304520606995,0.27723947167396545,1e-04,0.870192289352417,0.3716524541378021
3,0.9181708693504333,0.26407116651535034,1e-04,0.8782051205635071,0.3480141758918762
4,0.9217810034751892,0.25013890862464905,1e-04,0.879807710647583,0.3398530185222626
5,0.9193742275238037,0.24897260963916779,1e-04,0.8878205418586731,0.32301458716392517
6,0.9241877198219299,0.23957589268684387,1e-04,0.8958333134651184,0.31139931082725525
7,0.9241877198219299,0.23392722010612488,1e-04,0.9022436141967773,0.29894983768463135
8,0.9253910779953003,0.22318024933338165,1e-04,0.8931623697280884,0.30103549361228943
9,0.9326112866401672,0.21175244450569153,1e-04,0.9081196784973145,0.2785509526729584
10,0.9410349130630493,0.2059708833694458,1e-04,0.9017093777656555,0.2828047573566437
11,0.9374247789382935,0.20338866114616394,1e-04,0.9038461446762085,0.27754631638526917
12,0.9386281371116638,0.1934341937303543,1e-04,0.9075854420661926,0.26972872018814087
13,0.950661838054657,0.17779506742954254,1e-04,0.9049145579338074,0.26636186242103577
14,0.9410349130630493,0.1830904632806778,1e-04,0.8985042572021484,0.2735539972782135
15,0.9386281371116638,0.18878574669361115,1e-04,0.9129273295402527,0.2621679902076721
16,0.9446449875831604,0.17419563233852386,1e-04,0.9006410241127014,0.2729313373565674
17,0.9542719721794128,0.175618514418602,1e-04,0.9075854420661926,0.2698725759983063
18,0.9422382712364197,0.16980262100696564,1e-04,0.8872863054275513,0.3532472252845764
19,0.9410349130630493,0.1812513917684555,1e-04,0.9054487347602844,0.28492993116378784
