epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9976388812065125,0.2136613428592682,1e-04,0.8427777886390686,0.5030359029769897
1,0.9987499713897705,0.1978662610054016,1e-04,0.852222204208374,0.49248653650283813
2,0.9988889098167419,0.18780119717121124,1e-04,0.8450000286102295,0.4891948997974396
3,0.9993055462837219,0.17963136732578278,1e-04,0.8033333420753479,0.5341435074806213
4,0.9981944561004639,0.1758493334054947,1e-04,0.746666669845581,0.7452637553215027
5,0.9993055462837219,0.1719282567501068,1e-04,0.8450000286102295,0.4731381833553314
6,0.9990277886390686,0.16355210542678833,1e-04,0.8355555534362793,0.4517137110233307
7,0.9997222423553467,0.15810047090053558,1e-04,0.8527777791023254,0.4432687759399414
8,0.9988889098167419,0.15586325526237488,1e-04,0.8566666841506958,0.4513535797595978
9,0.9991666674613953,0.1533663421869278,1e-04,0.8399999737739563,0.4435064494609833
