epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8845955729484558,1.6310412883758545,1e-04,0.901442289352417,1.557475209236145
1,0.9113858938217163,1.524449110031128,1e-04,0.9122596383094788,1.4875839948654175
2,0.9163661599159241,1.4445114135742188,1e-04,0.9260817170143127,1.3887118101119995
3,0.9199725389480591,1.3731403350830078,1e-04,0.924879789352417,1.3287042379379272
4,0.9192855954170227,1.3161237239837646,1e-04,0.9182692170143127,1.2835572957992554
5,0.9240940809249878,1.244668960571289,1e-04,0.9272836446762085,1.209277629852295
6,0.9261549115180969,1.1897317171096802,1e-04,0.9320913553237915,1.146018385887146
7,0.9258114099502563,1.1286423206329346,1e-04,0.932692289352417,1.0944665670394897
8,0.9306199550628662,1.079444408416748,1e-04,0.9230769276618958,1.0505812168121338
9,0.9277005195617676,1.0289028882980347,1e-04,0.9302884340286255,0.9916910529136658
10,0.931993842124939,0.9783070087432861,1e-04,0.9362980723381042,0.9507602453231812
11,0.9270135760307312,0.9473486542701721,1e-04,0.9302884340286255,0.9098092317581177
12,0.9326807260513306,0.8936383128166199,1e-04,0.9356971383094788,0.8623229265213013
13,0.9328525066375732,0.8548231720924377,1e-04,0.9356971383094788,0.8297128677368164
14,0.9354285001754761,0.8201915621757507,1e-04,0.9375,0.7917673587799072
15,0.9333676695823669,0.7822154760360718,1e-04,0.9332932829856873,0.7654331922531128
16,0.9350849986076355,0.7516845464706421,1e-04,0.9387019276618958,0.7267611026763916
17,0.9357719421386719,0.7172583937644958,1e-04,0.9320913553237915,0.7142924070358276
18,0.9359436631202698,0.6885040402412415,1e-04,0.9417067170143127,0.6711152195930481
19,0.9357719421386719,0.659551203250885,1e-04,0.9399038553237915,0.6519741415977478
