epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8499599099159241,0.7055267095565796,1e-04,0.8625250458717346,0.7002018690109253
1,0.8797388672828674,0.613533079624176,1e-04,0.8673346638679504,0.6296559572219849
2,0.9006986618041992,0.5537957549095154,1e-04,0.8701402544975281,0.601887047290802
3,0.917306125164032,0.4903338551521301,1e-04,0.8496993780136108,0.6160420179367065
4,0.9331119060516357,0.42939382791519165,1e-04,0.8665330410003662,0.5913197994232178
5,0.956820547580719,0.36277690529823303,1e-04,0.8581162095069885,0.6465951204299927
6,0.9727408289909363,0.31142860651016235,1e-04,0.8545089960098267,0.6898290514945984
7,0.9828198552131653,0.2702372372150421,1e-04,0.8533065915107727,0.7047960758209229
8,0.9832779765129089,0.2509298622608185,1e-04,0.844889760017395,0.8018803596496582
9,0.9888901710510254,0.2250162810087204,1e-04,0.8521041870117188,0.8093463778495789
10,0.9939296841621399,0.20607343316078186,3e-05,0.852905809879303,0.7496102452278137
11,0.9934715628623962,0.19962891936302185,3e-05,0.8561122417449951,0.7486616969108582
12,0.9943878054618835,0.19634249806404114,3e-05,0.8605210185050964,0.7869721055030823
13,0.9954186081886292,0.18897315859794617,3e-05,0.8605210185050964,0.7661198377609253
14,0.9947314262390137,0.18403437733650208,3e-05,0.8545089960098267,0.7573045492172241
