epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.855696976184845,0.6773868799209595,1e-04,0.868911623954773,0.8685880899429321
1,0.8755386471748352,0.5993878841400146,1e-04,0.8809380531311035,0.6786900162696838
2,0.8814510703086853,0.5647419691085815,1e-04,0.8755261301994324,0.5725243091583252
3,0.8833550214767456,0.5315380096435547,1e-04,0.867107629776001,0.5565981864929199
4,0.8858603239059448,0.5095685720443726,1e-04,0.8815394043922424,0.49606582522392273
5,0.8825533390045166,0.4897655248641968,1e-04,0.8797354102134705,0.4793330132961273
6,0.8866620063781738,0.4674394428730011,1e-04,0.8773301243782043,0.48963502049446106
7,0.8873634338378906,0.4515130817890167,1e-04,0.8653036952018738,0.4812719225883484
8,0.8887664079666138,0.4323972463607788,1e-04,0.8857486248016357,0.4321460723876953
9,0.8919731378555298,0.4184592366218567,1e-04,0.8821406960487366,0.42906826734542847
10,0.8905702233314514,0.41053885221481323,1e-04,0.8839446902275085,0.4087122976779938
11,0.8897685408592224,0.4011625349521637,1e-04,0.8821406960487366,0.4007074236869812
12,0.8925744295120239,0.3883524537086487,1e-04,0.8881539106369019,0.3879588544368744
13,0.8934763073921204,0.3815390467643738,1e-04,0.8845459818840027,0.3949572443962097
14,0.8937769532203674,0.37465330958366394,1e-04,0.8887552618980408,0.37714889645576477
