epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8001030683517456,0.9223445653915405,1e-04,0.7524038553237915,1.1315903663635254
1,0.8504207730293274,0.8148833513259888,1e-04,0.8347355723381042,0.8520638942718506
2,0.8540271520614624,0.7675853371620178,1e-04,0.870192289352417,0.7362641096115112
3,0.8614116311073303,0.7250838279724121,1e-04,0.8792067170143127,0.6840946674346924
4,0.8672505617141724,0.687853217124939,1e-04,0.8822115659713745,0.6461827158927917
5,0.8787566423416138,0.649549663066864,1e-04,0.8768028616905212,0.6281800866127014
6,0.870169997215271,0.6381123661994934,1e-04,0.8677884340286255,0.6177722215652466
7,0.8778979778289795,0.6077584624290466,1e-04,0.8804086446762085,0.5961048603057861
8,0.8832216858863831,0.5784198045730591,1e-04,0.8816105723381042,0.5615477561950684
9,0.8763523697853088,0.566865861415863,1e-04,0.8804086446762085,0.5378067493438721
10,0.8869998455047607,0.5424363017082214,1e-04,0.8882211446762085,0.5180178284645081
11,0.8876867890357971,0.5188461542129517,1e-04,0.8870192170143127,0.5094521641731262
12,0.8954147100448608,0.4976814389228821,1e-04,0.8768028616905212,0.5111244916915894
13,0.8911213874816895,0.4883878231048584,1e-04,0.8894230723381042,0.47216475009918213
14,0.8924952745437622,0.47174763679504395,1e-04,0.8816105723381042,0.47122281789779663
15,0.8887171745300293,0.4655148386955261,1e-04,0.890625,0.44798457622528076
16,0.8969603180885315,0.43998706340789795,1e-04,0.890625,0.4513360261917114
17,0.8942126035690308,0.43029963970184326,1e-04,0.8882211446762085,0.4346004128456116
18,0.8943843245506287,0.42287445068359375,1e-04,0.8912259340286255,0.4224013090133667
19,0.8959299325942993,0.41437003016471863,1e-04,0.8816105723381042,0.4296970069408417
20,0.8991928696632385,0.400478333234787,1e-04,0.887620210647583,0.4172004461288452
21,0.9045165777206421,0.38811951875686646,1e-04,0.895432710647583,0.39437785744667053
22,0.9022840261459351,0.38455092906951904,1e-04,0.893629789352417,0.3889692723751068
23,0.9014253616333008,0.37581002712249756,1e-04,0.9038461446762085,0.37823814153671265
24,0.9007384777069092,0.36754369735717773,1e-04,0.8942307829856873,0.36865609884262085
