epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.809499979019165,0.7597715854644775,1e-04,0.8256163597106934,0.8072260022163391
1,0.8500851988792419,0.672469973564148,1e-04,0.8586891293525696,0.6531534194946289
2,0.8610081076622009,0.6329373121261597,1e-04,0.868911623954773,0.6003591418266296
3,0.8614089488983154,0.6085502505302429,1e-04,0.8731208443641663,0.5806204080581665
4,0.8614089488983154,0.5894342660903931,1e-04,0.8761274814605713,0.5556450486183167
5,0.865317165851593,0.562155544757843,1e-04,0.8803367614746094,0.529674768447876
6,0.8678224086761475,0.5441059470176697,1e-04,0.8845459818840027,0.5146031379699707
7,0.8713297843933105,0.5243757963180542,1e-04,0.8779314756393433,0.5035368800163269
8,0.8724321126937866,0.5068788528442383,1e-04,0.8821406960487366,0.4813755750656128
9,0.8742358684539795,0.49241748452186584,1e-04,0.8773301243782043,0.47498103976249695
10,0.8772422075271606,0.4802524745464325,1e-04,0.8851473331451416,0.46599051356315613
11,0.8751378059387207,0.4701607823371887,1e-04,0.8827420473098755,0.44792112708091736
12,0.8775428533554077,0.4602469503879547,1e-04,0.8791341185569763,0.4405120015144348
13,0.8770418167114258,0.44651755690574646,1e-04,0.8809380531311035,0.42760515213012695
14,0.8771420121192932,0.4436686635017395,1e-04,0.8755261301994324,0.4277816116809845
