epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8662499785423279,0.6731345057487488,1e-04,0.8581249713897705,0.6963390111923218
1,0.9151785969734192,0.5573360919952393,1e-04,0.8924999833106995,0.6071023344993591
2,0.9314285516738892,0.49583131074905396,1e-04,0.8806250095367432,0.6041063666343689
3,0.9501785635948181,0.4392923414707184,1e-04,0.8856250047683716,0.6081488728523254
4,0.9700000286102295,0.37871456146240234,1e-04,0.8756250143051147,0.6274493932723999
5,0.9789285659790039,0.3403254747390747,1e-04,0.8756250143051147,0.6658774614334106
6,0.9917857050895691,0.299045592546463,1e-04,0.8849999904632568,0.6446516513824463
7,0.9978571534156799,0.2713841199874878,3e-05,0.887499988079071,0.6386603713035583
8,0.9973214268684387,0.2675981819629669,3e-05,0.8862500190734863,0.6616687178611755
9,0.9973214268684387,0.2633637487888336,3e-05,0.8862500190734863,0.6545559763908386
10,0.9982143044471741,0.25594562292099,3e-05,0.8931249976158142,0.6569545269012451
11,0.9971428513526917,0.2530921995639801,3e-05,0.8893749713897705,0.6571131944656372
12,0.9987499713897705,0.24512901902198792,8.999999e-06,0.8862500190734863,0.6589372158050537
13,0.9992856979370117,0.2441854178905487,8.999999e-06,0.8893749713897705,0.6602243185043335
14,0.9991071224212646,0.24239270389080048,8.999999e-06,0.8887500166893005,0.6635802388191223
15,0.9983928799629211,0.2414225935935974,8.999999e-06,0.887499988079071,0.6619126200675964
16,0.9987499713897705,0.23929134011268616,8.999999e-06,0.8899999856948853,0.666125476360321
17,0.9992856979370117,0.23775194585323334,2.6999999e-06,0.8893749713897705,0.6652387380599976
18,0.9992856979370117,0.23590406775474548,2.6999999e-06,0.8881250023841858,0.6658508777618408
19,0.9994642734527588,0.23450450599193573,2.6999999e-06,0.8893749713897705,0.6668810248374939
