epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8329492211341858,0.7219680547714233,1e-04,0.813589870929718,0.7949587106704712
1,0.8691251873970032,0.6307770013809204,1e-04,0.8574864864349365,0.6399439573287964
2,0.876240074634552,0.5943881273269653,1e-04,0.8568851351737976,0.6111463904380798
3,0.8810502290725708,0.5638886094093323,1e-04,0.864100992679596,0.6096686124801636
4,0.8846578001976013,0.53741854429245,1e-04,0.868310272693634,0.5587975978851318
5,0.8877643346786499,0.5108678340911865,1e-04,0.8749248385429382,0.5209892988204956
6,0.8906704187393188,0.48968181014060974,1e-04,0.8743234872817993,0.5014751553535461
7,0.8927748203277588,0.47127747535705566,1e-04,0.8797354102134705,0.4970663785934448
8,0.8927748203277588,0.455030232667923,1e-04,0.8779314756393433,0.4759933054447174
9,0.8928750157356262,0.4407516419887543,1e-04,0.8731208443641663,0.4783560335636139
10,0.8963823914527893,0.42870667576789856,1e-04,0.8737221956253052,0.45641663670539856
11,0.8950796723365784,0.41277679800987244,1e-04,0.8779314756393433,0.4578811526298523
12,0.8987874388694763,0.4028039574623108,1e-04,0.8833433389663696,0.436947226524353
13,0.898987889289856,0.3868084251880646,1e-04,0.8815394043922424,0.4199483096599579
14,0.9009920954704285,0.37834250926971436,1e-04,0.8821406960487366,0.4101841449737549
