epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5642405152320862,0.6798878908157349,1e-04,0.5200628042221069,0.8244310021400452
1,0.5618804693222046,0.6796642541885376,1e-04,0.49521633982658386,0.9589793682098389
2,0.569904625415802,0.6773677468299866,1e-04,0.5126374363899231,0.9054943323135376
3,0.5668838024139404,0.6753720045089722,1e-04,0.5122090578079224,0.9066351652145386
4,0.5727367401123047,0.6734611988067627,1e-04,0.4920748174190521,0.9540731310844421
