epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.708809494972229,0.6050074100494385,1e-04,0.6449999809265137,0.592745304107666
1,0.7923809289932251,0.45263010263442993,1e-04,0.7079166769981384,0.5409430861473083
2,0.8276190757751465,0.3975926339626312,1e-04,0.7458333373069763,0.5252804756164551
3,0.8785714507102966,0.3121538758277893,1e-04,0.7241666913032532,0.583384096622467
4,0.9220238327980042,0.2223970592021942,1e-04,0.6983333230018616,0.7451537847518921
5,0.9398809671401978,0.17472214996814728,1e-04,0.7170833349227905,0.7863624095916748
6,0.9723809361457825,0.0953410342335701,1e-04,0.7362499833106995,0.8850420117378235
7,0.9644047617912292,0.11288966238498688,1e-04,0.7304166555404663,0.9992556571960449
8,0.9866666793823242,0.06418155878782272,3e-05,0.7279166579246521,0.9349130988121033
9,0.9947618842124939,0.038510486483573914,3e-05,0.73416668176651,0.9721793532371521
10,0.9975000023841858,0.03219318389892578,3e-05,0.7408333420753479,1.0201762914657593
11,0.9975000023841858,0.028069045394659042,3e-05,0.746666669845581,1.0524603128433228
12,0.9980952143669128,0.026900578290224075,3e-05,0.7383333444595337,1.0510095357894897
13,0.9985714554786682,0.025253113359212875,8.999999e-06,0.7362499833106995,1.069593906402588
14,0.9989285469055176,0.0251386146992445,8.999999e-06,0.737500011920929,1.0790069103240967
