epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9412673711776733,0.4674799144268036,1e-04,0.9362980723381042,0.45233428478240967
1,0.9424695372581482,0.41820621490478516,1e-04,0.9393028616905212,0.4023470878601074
2,0.9421260356903076,0.37882038950920105,1e-04,0.9368990659713745,0.37378180027008057
3,0.945045530796051,0.34433090686798096,1e-04,0.9356971383094788,0.35839080810546875
4,0.9479649662971497,0.3102509379386902,1e-04,0.9375,0.31656691431999207
5,0.9471063017845154,0.286899209022522,1e-04,0.9393028616905212,0.29646870493888855
6,0.9488236308097839,0.2645931839942932,1e-04,0.9435096383094788,0.2739028334617615
7,0.9532886743545532,0.24258901178836823,1e-04,0.9393028616905212,0.2733452022075653
8,0.9520865678787231,0.22718480229377747,1e-04,0.9368990659713745,0.26563969254493713
9,0.9519148468971252,0.2123817503452301,1e-04,0.9338942170143127,0.2575969994068146
