epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8837696313858032,0.27621179819107056,1e-04,0.907008707523346,0.23763082921504974
1,0.9157068133354187,0.2102128118276596,1e-04,0.9202931523323059,0.20334561169147491
2,0.9252617955207825,0.19066262245178223,1e-04,0.919835090637207,0.19935299456119537
3,0.9264397621154785,0.18610571324825287,1e-04,0.923957884311676,0.18560722470283508
4,0.9314135909080505,0.17698396742343903,1e-04,0.9267063736915588,0.19133606553077698
5,0.9345549941062927,0.17108136415481567,1e-04,0.9271644353866577,0.17849993705749512
6,0.9357329607009888,0.16721931099891663,1e-04,0.9299129843711853,0.17558717727661133
7,0.9375654458999634,0.16269129514694214,1e-04,0.9308291077613831,0.18017348647117615
8,0.9362565279006958,0.1626071184873581,1e-04,0.9294548630714417,0.1760272979736328
9,0.9392670392990112,0.15579266846179962,1e-04,0.9308291077613831,0.17128458619117737
10,0.9426701664924622,0.1496340036392212,1e-04,0.9303710460662842,0.1840578019618988
11,0.9442408084869385,0.1443266123533249,1e-04,0.9363261461257935,0.1666051298379898
12,0.9437173008918762,0.1449568271636963,1e-04,0.9340357184410095,0.1683391034603119
13,0.9462041854858398,0.14122994244098663,1e-04,0.934951901435852,0.1755143702030182
14,0.949999988079071,0.13625067472457886,1e-04,0.9312872290611267,0.17647618055343628
15,0.9523560404777527,0.12474006414413452,3e-05,0.9422812461853027,0.15821030735969543
16,0.9561518430709839,0.11763676255941391,3e-05,0.9418231844902039,0.16299693286418915
17,0.9560209512710571,0.1151011660695076,3e-05,0.9367842674255371,0.16159836947917938
18,0.9579842686653137,0.11174066364765167,3e-05,0.9399908185005188,0.16351541876792908
19,0.9591622948646545,0.10865163058042526,3e-05,0.941365122795105,0.1646919697523117
