epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8464093208312988,0.7105357646942139,1e-04,0.8549098372459412,0.7607290744781494
1,0.8804260492324829,0.6115080714225769,1e-04,0.8625250458717346,0.6340518593788147
2,0.8955445885658264,0.5473066568374634,1e-04,0.8573146462440491,0.6175439357757568
3,0.9145573377609253,0.485412061214447,1e-04,0.8324649333953857,0.6453758478164673
4,0.9383804798126221,0.4168837070465088,1e-04,0.8541082143783569,0.6445851922035217
5,0.9576222896575928,0.35402852296829224,1e-04,0.8256512880325317,0.785662055015564
6,0.9647234082221985,0.3204602599143982,1e-04,0.8561122417449951,0.6719064116477966
7,0.9742297530174255,0.28352445363998413,1e-04,0.8621242642402649,0.6924147009849548
8,0.9837360978126526,0.24909278750419617,3e-05,0.8601202368736267,0.7145276665687561
9,0.9908372759819031,0.22883710265159607,3e-05,0.8521041870117188,0.7488078474998474
10,0.9907227158546448,0.2226269543170929,3e-05,0.851703405380249,0.754435658454895
11,0.9924407005310059,0.21488028764724731,3e-05,0.8501002192497253,0.7601935863494873
12,0.9935860633850098,0.20809248089790344,3e-05,0.8480961918830872,0.7853924036026001
13,0.9938151240348816,0.20184840261936188,8.999999e-06,0.851703405380249,0.7808728218078613
14,0.9940441846847534,0.19928205013275146,8.999999e-06,0.8537074327468872,0.7737860083580017
