epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8588035106658936,0.6799499988555908,1e-04,0.838845431804657,0.7152334451675415
1,0.8755386471748352,0.6175675988197327,1e-04,0.8755261301994324,0.6018015742301941
2,0.8789457678794861,0.5883404612541199,1e-04,0.8719182014465332,0.5800609588623047
3,0.8823529481887817,0.5610966682434082,1e-04,0.8719182014465332,0.570281445980072
4,0.8830544352531433,0.5400974750518799,1e-04,0.8809380531311035,0.5324575304985046
5,0.8833550214767456,0.5156385898590088,1e-04,0.8767288327217102,0.5216991901397705
6,0.8873634338378906,0.4940621852874756,1e-04,0.8767288327217102,0.5007827877998352
7,0.8884657621383667,0.481065958738327,1e-04,0.8466626405715942,0.5552798509597778
8,0.8901693820953369,0.46452221274375916,1e-04,0.8791341185569763,0.49455180764198303
9,0.8917727470397949,0.4479062259197235,1e-04,0.8815394043922424,0.4485480487346649
10,0.8906704187393188,0.4386940598487854,1e-04,0.8797354102134705,0.44032788276672363
11,0.8890670537948608,0.4265184998512268,1e-04,0.8827420473098755,0.4575822055339813
12,0.8910712599754333,0.417193204164505,1e-04,0.8737221956253052,0.44001761078834534
13,0.8920733332633972,0.4065205156803131,1e-04,0.8857486248016357,0.40796419978141785
14,0.8920733332633972,0.39995697140693665,1e-04,0.8659049868583679,0.4540785253047943
