epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6503926515579224,1.1157495975494385,1e-04,0.6692624688148499,1.0682268142700195
1,0.7136125564575195,1.012694239616394,1e-04,0.7210261225700378,0.9958159327507019
2,0.7374345660209656,0.9594900012016296,1e-04,0.6747595071792603,1.0455111265182495
3,0.749476432800293,0.9145243167877197,1e-04,0.7288135886192322,0.9382482171058655
4,0.7520942687988281,0.8851231932640076,1e-04,0.7384333610534668,0.9210463762283325
5,0.7617800831794739,0.8583022952079773,1e-04,0.7150710225105286,0.9471694231033325
6,0.7708114981651306,0.8259602785110474,1e-04,0.764086127281189,0.8386860489845276
7,0.778272271156311,0.7978761792182922,1e-04,0.7475950717926025,0.8525248765945435
8,0.777225136756897,0.7875317931175232,1e-04,0.7828676104545593,0.7971093058586121
9,0.7846858501434326,0.7583804726600647,1e-04,0.7622537612915039,0.8014764189720154
10,0.782722532749176,0.7429112195968628,1e-04,0.7540082335472107,0.7966852784156799
11,0.7897905707359314,0.721965491771698,1e-04,0.7704992890357971,0.7704534530639648
12,0.7929319143295288,0.7054257392883301,1e-04,0.7686669826507568,0.7568544745445251
13,0.8019633293151855,0.6899427771568298,1e-04,0.7755382657051086,0.7361606359481812
14,0.797251284122467,0.6772698760032654,1e-04,0.7535501718521118,0.7692013382911682
